id,title,description,duration,price,teacher_id,cover_image_url,created_at,updated_at,vimeo_url,focus,equipment,card_bg_video,seo_title,seo_meta_description,is_featured,is_free
a7f804e3-1cb3-4d3a-ae31-b1ece040884b,Inner Spring Meditation,"Our Inner Spring is a time to allow for dreams to build and brainstorming to take place. The phase in which we plant seeds that we would like to water and watch grow, organising ourselves for the month ahead Looking to play with the potential of what is possible…? I suggest this meditation.",30,,f342e030-834b-4ce1-9fd2-965547635584,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/katie-1.jpg,2025-03-13 13:15:24.935201+00,2025-03-13 13:15:24.935201+00,https://player.vimeo.com/video/540569330,,,,25 Min Online Meditation: Inner Spring by Kate Joy,Women's Inner Spring Meditation: Embrace new beginnings and potential. Plant seeds for growth and organize your month with Kate Joy's 25-minute online meditation.,false,false
a83e2224-1412-4f2c-8f7b-9e382a646b5b,Epic Sex - How To Elevate Your Lovemaking Masterclass,"Great sex matters. It can heal, transform, connect and inspire us. Join Tara O as she shares her greatest insights into how you can enhance your sexual experiences so you feel a heart-expanding connection and extraordinary pleasure both solo and with a partner.
We will dive into:
* Why great sex matters.
* The key question you need to ask yourself before you dive between the sheets.
* The biggest roadblock to female pleasure.
* Five things you can do to have better sex straight away, regardless of your relationship status.
* How to keep sex “fresh” in long-term relationships.",60,,3eaa970e-3ada-4814-891a-6dbd2002f592,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/tara-bg-hero.jpg,2025-03-13 13:15:28.634325+00,2025-03-13 13:15:28.634325+00,https://player.vimeo.com/video/947240301,"Connection, Great Sex, Self Pleasure",,,Masterclass Epic Sex - How To Elevate Your Lovemaking,"Great sex matters. It can heal, transform, connect and inspire us. Join Tara O as she shares her greatest insights into how you can...",false,true
a8c2a56d-03ea-4434-8b15-6de0a3128570,Heart Salutation,"Almost taking on the form of a water flow. Fluid and repetitive, an offering to the heart space. Inspired by Shiva Rea flows.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/heart-salutation-cover-v2.jpg,2025-03-13 13:15:26.338981+00,2025-03-13 13:15:26.338981+00,https://player.vimeo.com/video/671132119,"All over Flow, Repetition, Fluidity",,,Women's 20 min Online Yoga Class | Heart Salutation by Alice,"Women's Heart Salutation: A 20 min Slow Flow Online Yoga Class by Alice. Fluid, repetitive movements inspired by Shiva Rea, offering an opening to the heart space.",true,false
a8c7e9aa-a4a9-4344-9740-1872b499a086,Prenatal ~ Seated Upper Body & Mobility,"This gentle yet effective workout focuses on maintaining upper body strength for good posture while offering soothing stretches and mobility exercises to ease pregnancy-related discomforts. Suitable for all stages of pregnancy, this class will help you feel strong, comfortable, and prepared for motherhood.",30,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/seated-upper-body-and-mobility-COVER.jpg,2025-03-13 13:15:32.404739+00,2025-03-13 13:15:32.404739+00,https://player.vimeo.com/video/929951561,"Strength, Mobility",,,,A class to help you keep your upper body strong for a good posture and also offer a few stretches and mobility exercises to release aches.,false,false
a96346fc-e1df-43aa-b823-0318324bc3e6,Post Partum Nourishment,"Join Elle Brown, a women's health practitioner and clinical nutritionist, as she dives deep into the often-overlooked world of postpartum nourishment. In this video, Elle focuses on the importance of prioritising maternal well-being for overall family health. She covers essential topics such as postpartum nutrient testing, building a support network, and refreshingly practical nutrition strategies for new mothers.<br/><br/>
Elle offers valuable advice on meal preparation, nutrient-dense food choices, and maintaining hydration while breastfeeding. With her compassionate approach, she encourages women to meet themselves where they are in their postpartum journey, providing realistic and actionable tips for self-care during this transformative period. Whether you're expecting, a new mother, or simply interested in women's health, this class offers a wealth of knowledge to support a healthier postpartum experience.
",20,,54d1b816-e109-4c42-ae34-3e55b84a4168,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Post-partum-nourishment-COVER.jpg,2025-03-13 13:15:32.575224+00,2025-03-13 13:15:32.575224+00,https://player.vimeo.com/video/1005333764,"Wellbeing, Nutrition, Nurishment",,,,"Discover essential postpartum nutrition tips with women's health expert Elle Brown. Learn about nutrient testing, building support networks, and meal strategies for new moms.",false,false
a975f3ba-de8f-47ce-9746-3dd0e3db7c1a,Digest Zen," A Yang to Yin practice to aid your digestion. We work on releasing the abdomen and consuming conscious big belly breaths throughout to stimulate the parasympathetic nervous system and massage internal organs as we move. Assisted by twists, forward folds and pranayama this class will stoke that digestive fire.",40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-digest-zen.jpg,2025-03-13 13:15:23.795553+00,2025-03-13 13:15:23.795553+00,https://player.vimeo.com/video/496316557,"Digestion, Twists, Forward Folds",,,Digest Zen - 40-Minute Hatha Yoga Class for Women,"Women, join Digest Zen, a 40-minute Hatha yoga class blending Yang to Yin to aid digestion. Use belly breaths, twists, forward folds, and pranayama to stimulate the parasympathetic nervous system and massage internal organs.",false,false
a9f024a7-9229-4283-9aa4-77345fa97f9b,Short and sweet slow flow,"Only got 20 minutes? I got you.Some days you want to slow it down and luxuriate in hip and hamstring opening.Move, breathe and BE in your body with simple, stripped back movement.",20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Short-and-sweet-slow-flow.jpg,2025-03-13 13:15:21.9816+00,2025-03-13 13:15:21.9816+00,https://player.vimeo.com/video/415928710,"Open, Stretch, Slow",,,Short and Sweet Slow Flow | The Fold Online,"Women, join Short and Sweet Slow Flow by The Fold Online. Take 20 minutes to luxuriate in hip and hamstring opening. Move, breathe, and BE in your body with simple, stripped-back movement.",false,false
aa86b63e-9d00-43f3-9308-212e35efcda9,Meditation ~ Curiosity,"Mindfulness minus the pressure. Establishing curiosity is a way to enter meditation with an open mind and to gently explore the concept of awareness. This is a meditation that allows you to explore the nature of your own experience. To experience mindfulness, without the pressure! Perfect for those who may have struggled to meditate in the past.",10,,f342e030-834b-4ce1-9fd2-965547635584,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Meditation-To-Open-Your-Yoga-Practice-4.jpg,2025-03-13 13:15:25.994281+00,2025-03-13 13:15:25.994281+00,https://player.vimeo.com/video/602183643,,,,Women's Curiosity Meditation | 10 Min Online Session,Dive into mindfulness without pressure in this 10-minute meditation designed for women. Explore the gentle art of curiosity as you ease...,false,false
aae600e2-f3bc-417a-a25d-9aee0f2d57cb,Postnatal ~ Core & Pelvic Floor Activation,This class will help you to feel and re engage the core and pelvic floor muscles with the help of the soft ball to give you some feedback. <br/>We're going to focus on breath to sync our movement to the breath and find a deeper connection and activation.,20,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/postnatal_core__pelvic_floor_activation-COVER.jpg,2025-03-13 13:15:31.838299+00,2025-03-13 13:15:31.838299+00,https://player.vimeo.com/video/932501671,"Flow, Strength, Breathing",,,,Pilates class. Feel and re engage the core and pelvic floor muscles. Sync movement to the breath and find a deeper connection and activation.,false,false
aaedc8ab-f23f-4933-8bd2-2dbd9cefe9e9,Let it Flow (Prana) & Let Go,"Lets deep dive into the inner lines of the legs and back body as we stimulate the Liver and Gall Bladder meridian lines.Obstruction of Liver energy can cause intense feelings of Frustration and Anger, and if it's blocked or not functioning as well as it could be we can feel fatigued and physically weak.This 20 minute class is like a Liver detox, just in time for that Seasonal Shift.",20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Let-it-Flow-Prana-Let-Go.jpg,2025-03-13 13:15:23.357983+00,2025-03-13 13:15:23.357983+00,https://player.vimeo.com/video/459885421,"Release & Decompress SI joint, Hip Opening, Let Go ( irritation)",,,Let it Flow (Prana) & Let Go Yoga Class for Women | The Fold,"Dive into the Let it Flow (Prana) & Let Go yoga session, focusing on the inner lines of the body. Release tension and detoxify with this 20-minute practice.",false,false
aaf340fc-2783-43d1-929d-519a9b5b9e21,Move Stagnancy - Kapha Flow,"If you’re feeling sluggish, stagnant, or depressed, this flow will help to get things moving. Designed to shake up kapha dosha, we move through a vinyasa practice full of twists and dynamic movement. This medicinal practice will bring a spring back to your step and put a sparkle in your eyes.",30,,d6367e6e-c7f5-4c3a-9980-b97187895912,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/6-Move-Stagnancy-Kapha-Flow-cover.jpg,2025-03-13 13:15:26.622173+00,2025-03-13 13:15:26.622173+00,https://player.vimeo.com/video/787049079,"Re-energise, Body Flow",,,20 min Online Yoga Class | Move Stagnancy Kapha Flow by Alice,"Move Stagnancy Kapha Flow by Alice: Shake off sluggishness with dynamic vinyasa and twists, revitalizing kapha dosha for vitality and brightness.",false,false
ac5db70b-205f-479f-a701-4cd17648d42a,Our big beautiful brains Loving Assertiveness,"Join us for an engaging and insightful event with Dr. Hannah Korrel as she shares valuable knowledge on boundaries, assertiveness, and finding the strength to say 'no'.
During the session, Dr. Hannah will unravel the fascinating connection between our brains and hearts. She will help us understand why we often prioritize others' needs over our own and guide us in valuing our own well-being.
</br></br>
Together, we'll explore the neuroscience behind our gut instincts and discover techniques to reduce anxiety that often leads us to neglect ourselves. By strengthening our brain's ability to soothe inner anxieties, we can truly listen to our gut instinct—the whispers of our hearts.
</br></br>
In this class, you will learn:</br>
• Understanding boundaries and assertiveness: Learn how to set healthy boundaries and confidently express your needs and opinions without feeling guilty or overwhelmed.</br>
• Strengthening inner anxiety soothing and gut instinct: Discover techniques to calm your inner anxiety and trust your gut instincts, helping you make decisions that align with your true desires and well-being.</br>
• Recognizing neurodiversities and embracing unique strengths: Gain awareness about different ways our brains work and understand that our differences can be strengths. Learn to appreciate your own unique qualities and foster a positive mindset towards yourself and others.",60,,59bf2836-2bec-40d2-b2a2-a8d0d9256ecb,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Hannah-K-1.jpg,2025-03-13 13:15:28.90696+00,2025-03-13 13:15:28.90696+00,https://player.vimeo.com/video/849326278,"Boundaries, Assertiveness, Positive Mindset",,,Our big beautiful brains Loving Assertiveness Masterclass,"Join Dr. Hannah Korrel in ""Our Big Beautiful Brains: Loving Assertiveness Masterclass"" to learn about boundaries, assertiveness, and finding the strength to say 'no'. Gain valuable insights to empower yourself in daily life.",false,true
acc0027d-7aaa-4ae7-9a91-f205ce695948,Short And Sweet For The End Of The Week,"Challenging times call for deeper breaths, so whether it has been a long week or simply a Big day, invite this practice to open up those tense side waist pockets. Allowing more conscious breaths to pierce the lungs.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-short-and-sweet.jpg,2025-03-13 13:15:25.617001+00,2025-03-13 13:15:25.617001+00,https://player.vimeo.com/video/579032600,"Side Waist Opening, Lengthening, Hip Opening",,,25 min Online Yoga Class | Short And Sweet For The End Of The Week,"Short And Sweet For The End Of The Week - Yoga Class: Challenging times call for deeper breaths. Whether it's been a long week or a big day, this practice is your go-to.",false,false
adc16121-788b-4338-9718-17b3d2f72a9e,Wake Up Sleepy Head,"Yawn your body awake. 25 mins to wake up and warm up your lower back and hips, thighs and hamstrings. Shake off last nights sleep and meet the day ahead.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Wake-Up-Sleepy-Head2.jpg,2025-03-13 13:15:21.514868+00,2025-03-13 13:15:21.514868+00,https://player.vimeo.com/video/408799423,"Awaken, Release, Warm up",,,25min Women's Yoga Class - Wake Up Sleepy Head,"Wake Up Sleepy Head with this 25-minute women's yoga session. Warm up your lower back, hips, thighs, and hamstrings to shake off last night’s sleep and embrace the day ahead.",false,false
